4286265246;4286046416;12;0;2023-12-07 11:16:21.285042;19;;80;4286262857.00
4286097642;4286042441;14;0;2023-12-07 11:16:21.285042;19;;80;4286044046.00
4294828892;10795323;0;0;2023-12-07 11:16:21.286171;19;;81;4286095273.00
4282860727;4292157871;2;0;2023-12-07 11:16:21.286171;19;;81;4286040071.00
4293970546;4288741938;4;0;2023-12-07 11:16:21.286171;19;;82;4294793494.00
4284714399;4291007913;6;0;2023-12-07 11:16:21.286171;19;;82;10755664.00
4285016310;4284583816;8;0;2023-12-07 11:16:21.286171;19;;83;4292119486.00
4285979845;4286001356;10;0;2023-12-07 11:16:21.286171;19;;83;4282820031.00
4286265486;4286046653;12;0;2023-12-07 11:16:21.287189;19;;84;4288719965.00
4286097879;4286042678;14;0;2023-12-07 11:16:21.300624;20;;84;4293938415.00
4294832432;10799292;0;0;2023-12-07 11:16:21.300624;20;;85;4291005066.00
4282864798;4292161709;2;0;2023-12-07 11:16:21.300624;20;;85;4284705692.00
4293973762;4288744135;4;0;2023-12-07 11:16:21.300624;20;;86;4284581579.00
4284715271;4291008198;6;0;2023-12-07 11:16:21.300624;20;;86;4284581579.00
4285016537;4284584038;8;0;2023-12-07 11:16:21.300624;20;;87;4285977482.00
4285980080;4286001590;10;0;2023-12-07 11:16:21.301622;20;;87;4285998980.00
4286265727;4286046892;12;0;2023-12-07 11:16:21.301858;20;;88;4286263096.00
4286098115;4286042914;14;0;2023-12-07 11:16:21.301858;20;;88;4286044282.00
4294835969;10803255;0;0;2023-12-07 11:16:21.319422;21;;89;4286095512.00
4282868863;4292165543;2;0;2023-12-07 11:16:21.319422;21;;89;4286040309.00
4293976968;4288746327;4;0;2023-12-07 11:16:21.319620;21;;90;10759634.00
4284716140;4291008487;6;0;2023-12-07 11:16:21.319620;21;;90;4294797031.00
4285016765;4284584262;8;0;2023-12-07 11:16:21.319620;21;;91;4292123325.00
4285980318;4286001829;10;0;2023-12-07 11:16:21.319620;21;;91;4282824101.00
4286265966;4286047130;12;0;2023-12-07 11:16:21.319620;21;;92;4288722161.00
4286098353;4286043152;14;0;2023-12-07 11:16:21.319620;21;;92;4293941630.00
4294839509;10807218;0;0;2023-12-07 11:16:21.319620;21;;93;4291005351.00
4282872928;4292169377;2;0;2023-12-07 11:16:21.333931;22;;93;4291005351.00
4293980179;4288748520;4;0;2023-12-07 11:16:21.333931;22;;94;4285014264.00
4284717009;4291008773;6;0;2023-12-07 11:16:21.333931;22;;94;4284581804.00
4285016993;4284584485;8;0;2023-12-07 11:16:21.333931;22;;95;4285977719.00
4285980557;4286002063;10;0;2023-12-07 11:16:21.333931;22;;95;4285999219.00
4286266205;4286047369;12;0;2023-12-07 11:16:21.333931;22;;96;4286263335.00
4286098590;4286043392;14;0;2023-12-07 11:16:21.334917;22;;96;4286044518.00
4294843050;10811186;0;0;2023-12-07 11:16:21.334917;22;;97;4286040546.00
4282877000;4292173219;2;0;2023-12-07 11:16:21.334917;22;;97;4286095747.00
4293983393;4288750715;4;0;2023-12-07 11:16:21.348916;23;;98;10763603.00
4284717882;4291009057;6;0;2023-12-07 11:16:21.348916;23;;98;4294800570.00
4285017221;4284584711;8;0;2023-12-07 11:16:21.348916;23;;99;4292127169.00
4285980795;4286002299;10;0;2023-12-07 11:16:21.348916;23;;99;4282828176.00
4286266445;4286047606;12;0;2023-12-07 11:16:21.348916;23;;100;4288724361.00
4286098827;4286043630;14;0;2023-12-07 11:16:21.348916;23;;100;4288724361.00
4294846584;10815150;0;0;2023-12-07 11:16:21.348916;23;;101;4284707437.00
4282881070;4292177057;2;0;2023-12-07 11:16:21.348916;23;;101;4291005634.00
4293986604;4288752910;4;0;2023-12-07 11:16:21.349917;23;;102;4285014492.00
4284718750;4291009343;6;0;2023-12-07 11:16:21.364402;24;;102;4284582028.00
4285017444;4284584934;8;0;2023-12-07 11:16:21.364402;24;;103;4285977955.00
4285981032;4286002535;10;0;2023-12-07 11:16:21.364402;24;;103;4285999456.00
4286266683;4286047844;12;0;2023-12-07 11:16:21.364402;24;;104;4286044755.00
4286099064;4286043868;14;0;2023-12-07 11:16:21.364402;24;;104;4286263574.00
4294850122;10819117;0;0;2023-12-07 11:16:21.364402;24;;105;4286040782.00
4282885137;4292180894;2;0;2023-12-07 11:16:21.364917;24;;105;4286095986.00
4293989816;4288755108;4;0;2023-12-07 11:16:21.364917;24;;106;10767568.00
4284719622;4291009627;6;0;2023-12-07 11:16:21.364917;24;;106;4294804109.00
4285017671;4284585157;8;0;2023-12-07 11:16:21.378914;25;;107;4292131006.00
4285981268;4286002772;10;0;2023-12-07 11:16:21.378914;25;;107;4292131006.00
4286266921;4286048083;12;0;2023-12-07 11:16:21.378914;25;;108;4293948059.00
4286099302;4286044107;14;0;2023-12-07 11:16:21.378914;25;;108;4288726558.00
4294853663;10823088;0;0;2023-12-07 11:16:21.378914;25;;109;4284708306.00
4282889209;4292184734;2;0;2023-12-07 11:16:21.378914;25;;109;4291005921.00
4293993030;4288757304;4;0;2023-12-07 11:16:21.378914;25;;110;4285014714.00
4284720491;4291009911;6;0;2023-12-07 11:16:21.378914;25;;110;4284582254.00
4285017901;4284585381;8;0;2023-12-07 11:16:21.378914;25;;111;4285999693.00
4285981505;4286003010;10;0;2023-12-07 11:16:21.394193;26;;111;4285978192.00
4286267160;4286048322;12;0;2023-12-07 11:16:21.394193;26;;112;4286044991.00
4286099538;4286044341;14;0;2023-12-07 11:16:21.394193;26;;112;4286263812.00
4294857204;10827055;0;0;2023-12-07 11:16:21.394193;26;;113;4286041019.00
4282893277;4292188566;2;0;2023-12-07 11:16:21.394193;26;;113;4286096220.00
4293996244;4288759502;4;0;2023-12-07 11:16:21.394193;26;;114;10771531.00
4284721361;4291010196;6;0;2023-12-07 11:16:21.394193;26;;114;10771531.00
4285018129;4284585602;8;0;2023-12-07 11:16:21.394193;26;;115;4282836314.00
4285981742;4286003247;10;0;2023-12-07 11:16:21.394193;26;;115;4292134839.00
4286267399;4286048561;12;0;2023-12-07 11:16:21.408062;27;;116;4293951269.00
4286099777;4286044580;14;0;2023-12-07 11:16:21.408062;27;;116;4288728753.00
4294860735;10831017;0;0;2023-12-07 11:16:21.408062;27;;117;4284709176.00
4282897344;4292192401;2;0;2023-12-07 11:16:21.408062;27;;117;4291006206.00
4293999452;4288761699;4;0;2023-12-07 11:16:21.408062;27;;118;4284582476.00
4284722233;4291010480;6;0;2023-12-07 11:16:21.408062;27;;118;4285014942.00
4285018360;4284585825;8;0;2023-12-07 11:16:21.408062;27;;119;4285999931.00
4285981977;4286003483;10;0;2023-12-07 11:16:21.408062;27;;119;4285978428.00
4286267639;4286048797;12;0;2023-12-07 11:16:21.408062;27;;120;4286045229.00
4286100015;4286044816;14;0;2023-12-07 11:16:21.422484;28;;120;4286264049.00
4294864272;10834987;0;0;2023-12-07 11:16:21.423484;28;;121;4286041250.00
4282901414;4292196239;2;0;2023-12-07 11:16:21.423484;28;;121;4286041250.00
4294002665;4288763897;4;0;2023-12-07 11:16:21.423484;28;;122;4294811187.00
4284723101;4291010764;6;0;2023-12-07 11:16:21.423484;28;;122;10775494.00
4285018588;4284586047;8;0;2023-12-07 11:16:21.423484;28;;123;4282840383.00
4285982215;4286003719;10;0;2023-12-07 11:16:21.423484;28;;123;4292138676.00
4286267878;4286049037;12;0;2023-12-07 11:16:21.423484;28;;124;4293954481.00
4286100254;4286045051;14;0;2023-12-07 11:16:21.423484;28;;124;4288730950.00
4294867816;10838954;0;0;2023-12-07 11:16:21.443045;29;;125;4291006490.00
4282905483;4292200076;2;0;2023-12-07 11:16:21.443045;29;;125;4284710047.00
4294005875;4288766090;4;0;2023-12-07 11:16:21.443045;29;;126;4284582702.00
4284723970;4291011046;6;0;2023-12-07 11:16:21.443045;29;;126;4285015170.00
4285018816;4284586271;8;0;2023-12-07 11:16:21.443045;29;;127;4286000171.00
4285982454;4286003959;10;0;2023-12-07 11:16:21.443533;29;;127;4285978664.00
4286268116;4286049278;12;0;2023-12-07 11:16:21.443533;29;;128;4286045467.00
4286100490;4286045288;14;0;2023-12-07 11:16:21.443533;29;;128;4286045467.00
4294871355;10842919;0;0;2023-12-07 11:16:21.443533;29;;129;4286096690.00
4282909553;4292203913;2;0;2023-12-07 11:16:21.457811;30;;129;4286041488.00
4294009093;4288768291;4;0;2023-12-07 11:16:21.457811;30;;130;4294814727.00
