Cp A 2 ms;Cp P 2 ms;Cr A 2 ms;Cr P 2 ms;Cp A 4 ms;Cp P 4 ms;Cr A 4 ms;Cr P 4 ms;Cp A 10 ms;Cp P 10 ms;Cr A 10 ms;Cr P 10 ms;Cp A 20 ms;Cp P 20 ms;Cr A 20 ms;Cr P 20 ms;Cp A 80 ms;Cp P 80 ms;Cr A 80 ms;Cr P 80 ms
90.19776917;84.17533112;91.61623383;85.81023407;90.12417984;84.23901367;91.65475464;85.91748428;90.12000275;84.20826263;91.74446411;84.20826263;90.08844604;84.25175705;91.7366188;85.89806061;90.13209324;84.22299938;91.7153616;85.91551723
90.04202271;84.29530334;91.7365799;86.05285645;90.09717941;84.25708771;91.70747757;85.9155159;90.07960815;84.26486511;91.73343353;84.26486511;90.09131699;84.24669571;91.72665482;85.91221085;90.13107395;84.22160683;91.72044334;85.92129002
90.20801544;84.16854095;91.61729431;85.85419464;90.11336517;84.24563217;91.70666885;85.87451172;90.12573242;84.22229462;91.73807831;84.22229462;90.11187439;84.22503738;91.74631729;85.91275253;90.1269846;84.23316002;91.7276125;85.90192299
90.01672363;84.28351593;91.71387482;86.04027557;90.1103096;84.20945358;91.74152756;85.8540535;90.10023804;84.23864441;91.73854523;84.23864441;90.11329727;84.23079605;91.69631424;85.91626205;90.13502407;84.22483578;91.70917282;85.92092743
90.18248749;84.2026825;91.64009094;85.8276062;90.12084579;84.27364349;91.74274063;85.87552643;90.1415329;84.19394989;91.73878937;84.19394989;90.0909256;84.23809128;91.72903442;85.90591125;90.14243908;84.22484779;91.70433979;85.9116375
90.02622986;84.26430511;91.65618896;86.04037476;90.15338516;84.19347382;91.7028923;85.91205978;90.09783783;84.24446259;91.72513275;84.24446259;90.09782181;84.26854553;91.72454605;85.89984818;90.12272148;84.23105907;91.71612587;85.90920944
90.15697479;84.24369049;91.59638977;85.88567352;90.08431244;84.21538162;91.70686722;85.92461777;90.11614075;84.24269714;91.70102692;84.24269714;90.10487518;84.22667389;91.72414017;85.90272446;90.11643772;84.22974644;91.73179893;85.89804039
89.99474335;84.31703186;91.73140717;85.94744873;90.11555862;84.2609024;91.71430588;85.89571381;90.1169342;84.23888397;91.72643738;84.23888397;90.0991394;84.2301506;91.72255554;85.91748505;90.13145294;84.23276863;91.7206995;85.90901966
90.19612122;84.23262024;91.58388519;85.93045044;90.10758972;84.2539711;91.6977005;85.90990067;90.11152802;84.25528259;91.73379517;84.25528259;90.07251205;84.2391571;91.71444397;85.8825386;90.1447403;84.23156815;91.70921402;85.90707722
90.04266357;84.28862;91.7196579;85.88201904;90.09634399;84.28106308;91.69219971;85.91864777;90.10868225;84.21564026;91.77722168;84.21564026;90.06721954;84.25272751;91.73201523;85.90072708;90.14067783;84.22136612;91.71774101;85.91817112
90.15190125;84.32722473;91.6774292;85.94528961;90.10969925;84.24703979;91.68762207;85.90407944;90.08177948;84.25440979;91.76468811;84.25440979;90.08870621;84.22692642;91.7534996;85.91283035;90.12288132;84.22888622;91.71726837;85.91441536
90.06195831;84.25003815;91.73020172;85.85017395;90.10470963;84.20516968;91.73822021;85.90441132;90.13834076;84.20694275;91.75144501;84.20694275;90.107061;84.23386688;91.72461853;85.90116653;90.11317883;84.2299675;91.72573681;85.90359364
90.16949463;84.23834991;91.63250732;85.93817902;90.14612961;84.24830627;91.76247787;85.90295029;90.07475739;84.22169952;91.73366699;84.22169952;90.09025726;84.24252014;91.73160477;85.88833313;90.10666294;84.23673573;91.73544159;85.89783916
90.07765961;84.157341;91.77178955;85.92406464;90.12149429;84.25687408;91.71058655;85.92930222;90.12083588;84.24021454;91.72006989;84.24021454;90.07222061;84.24617004;91.76420441;85.90851212;90.12202282;84.23020649;91.7309845;85.90430908
90.1397171;84.27696991;91.63907623;85.9324646;90.12080002;84.22919846;91.66514206;85.91447067;90.08433685;84.25309143;91.72839355;84.25309143;90.12063904;84.2187645;91.71818466;85.90320129;90.12240562;84.23771744;91.72896004;85.91347504
90.08796692;84.17129517;91.7488327;85.94451141;90.11828232;84.25608826;91.69220352;85.92556763;90.13573608;84.22876587;91.71523132;84.22876587;90.08466873;84.26830292;91.71942978;85.91560669;90.13748608;84.23219223;91.71650982;85.90877171
90.13508606;84.25722504;91.63973236;85.94278717;90.1046524;84.2389946;91.69955826;85.91188812;90.11226196;84.22461548;91.75801392;84.22461548;90.10080719;84.24642715;91.72463531;85.88607407;90.12383499;84.23576527;91.71491547;85.90716515
90.15367889;84.15099335;91.72522736;85.89395905;90.11467743;84.20701599;91.70514679;85.9280777;90.0533783;84.26356812;91.75423279;84.26356812;90.10374069;84.23868103;91.7411087;85.91077728;90.1337307;84.23227062;91.71988239;85.90486355
90.09414673;84.33285522;91.6023941;85.90131378;90.1260376;84.22012711;91.71235657;85.97817612;90.13568878;84.20961609;91.76578369;84.20961609;90.13383102;84.22526093;91.71322174;85.92257614;90.1273695;84.22528152;91.72647152;85.91376057
90.01442719;84.27458954;91.6943512;85.98669434;90.1156311;84.2694931;91.69242477;85.96295166;90.12022247;84.21112823;91.72337494;84.21112823;90.11593399;84.24732285;91.71235123;85.90779266;90.12181988;84.23052521;91.72273045;85.90886688
90.21934509;84.14366913;91.66291809;85.8405838;90.1179924;84.24863815;91.71050644;85.85810089;90.14846191;84.19928741;91.69896393;84.19928741;90.12018127;84.22247238;91.699366;85.88674698;90.12244759;84.23269653;91.72771282;85.89829235
90.04064941;84.24891663;91.72638702;86.06013489;90.08600616;84.24658203;91.72413635;85.895504;90.07562561;84.23652344;91.75564423;84.23652344;90.11470566;84.25540924;91.71697769;85.91291428;90.11592045;84.22904339;91.72541389;85.90449886
90.21211243;84.16896057;91.70863342;85.8154068;90.10665131;84.26177979;91.73382187;85.8880806;90.08616028;84.26214142;91.73582458;84.26214142;90.11883011;84.21660767;91.70261536;85.91530762;90.1245945;84.22816849;91.722332;85.90376701
90.01269531;84.28525543;91.71133423;86.08444214;90.09466553;84.23384857;91.72828674;85.87981796;90.10802155;84.2276413;91.72758636;84.2276413;90.08232498;84.28183594;91.72725143;85.90666809;90.1402565;84.22348442;91.71424313;85.91574211
90.17602539;84.22813416;91.58724976;85.8563385;90.1255188;84.25147629;91.72509384;85.87850952;90.08749542;84.27947693;91.7578125;84.27947693;90.10384521;84.2455925;91.72402954;85.89538803;90.12247066;84.23039646;91.72154655;85.91233025
90.03035736;84.26876068;91.69591522;86.02670288;90.09542465;84.27129745;91.71152878;85.89052963;90.09398346;84.23312225;91.74210205;84.23312225;90.11572418;84.22838211;91.74689865;85.90822144;90.13443661;84.22836189;91.72097301;85.90584393
90.19684601;84.2151413;91.58878326;85.95496368;90.05256271;84.25949478;91.74830246;85.90381622;90.08894806;84.243927;91.73442688;84.243927;90.10406799;84.23032608;91.70166092;85.91015778;90.12688961;84.23341923;91.72760334;85.90778236
90.07673645;84.26966858;91.69281006;85.91466522;90.03516006;84.2485733;91.70656204;85.90222168;90.14364319;84.22724915;91.71786957;84.22724915;90.09633408;84.24840546;91.73945541;85.88941269;90.13137169;84.22495632;91.7238266;85.91209698
90.149086;84.28749847;91.62969971;85.95368958;90.06879044;84.26461792;91.74141312;85.92488861;90.09766998;84.21403351;91.7413147;84.21403351;90.10545425;84.25405655;91.73255081;85.90588455;90.13550377;84.22853279;91.71504898;85.91269398
90.05787659;84.26852417;91.73286438;85.927742;90.0941658;84.23542786;91.81111526;85.90206146;90.10224609;84.25230408;91.71651001;84.25230408;90.10979614;84.23557587;91.71627045;85.90115814;90.13955116;84.23157749;91.71614952;85.91022453
90.1614151;84.19093323;91.61379242;85.95518494;90.10036469;84.21343994;91.76278305;85.87061691;90.07979736;84.25050812;91.74192657;84.25050812;90.09440536;84.24565201;91.71103897;85.90455627;90.13610783;84.2290823;91.71083794;85.91776009
90.10868073;84.20793152;91.74372101;85.94724274;90.11201477;84.22177124;91.71427536;85.93442535;90.09603882;84.25958252;91.74593658;84.25958252;90.08594513;84.2559845;91.73311691;85.88616638;90.13366699;84.22841454;91.71160908;85.91865063
90.14272308;84.30587006;91.69132233;85.90116119;90.10125732;84.25139999;91.7273407;85.91934967;90.09736176;84.22459564;91.73917389;84.22459564;90.08305893;84.24807816;91.7278183;85.89392166;90.1264204;84.23633308;91.72987156;85.91122208
90.09960938;84.18605804;91.67992401;85.9209137;90.09876633;84.21684647;91.75515747;85.91783142;90.10863953;84.24405975;91.74198608;84.24405975;90.10258179;84.22090454;91.73888702;85.90240402;90.12743034;84.2283144;91.72556305;85.90825748
90.18787384;84.26293182;91.64842987;85.96896362;90.10044861;84.22724915;91.7315712;85.89095688;90.13199005;84.22390289;91.76220703;84.22390289;90.10729752;84.2263237;91.71973343;85.90448914;90.12571049;84.23370132;91.72421246;85.90458527
90.12167358;84.1569519;91.71370697;85.90567017;90.10155106;84.24195099;91.70692444;85.89900208;90.12149963;84.22744904;91.70124664;84.22744904;90.12459946;84.23378448;91.73252106;85.89832687;90.14003468;84.23181553;91.72751999;85.90917377
90.17350769;84.32484436;91.66047668;85.95240021;90.08172226;84.24766159;91.72400665;85.91750717;90.10877686;84.2079361;91.696698;84.2079361;90.09716415;84.25759354;91.74341354;85.88443069;90.11838074;84.2394289;91.71850796;85.90917015
90.15590668;84.14054871;91.68399811;85.94054413;90.11086655;84.24647522;91.66701508;85.93648911;90.08469696;84.24802856;91.75673065;84.24802856;90.10910034;84.22344208;91.73624344;85.90195999;90.13651905;84.23397369;91.7112381;85.9115406
90.0741272;84.35571289;91.71193695;85.93141937;90.09819031;84.27307892;91.73147202;85.88487625;90.10550995;84.22641907;91.73487701;84.22641907;90.11429596;84.23535995;91.73802414;85.90679092;90.11325588;84.23705978;91.7279438;85.9127943
90.18199921;84.10189056;91.70430756;85.93247986;90.0968399;84.25166702;91.69919205;85.87865829;90.12221832;84.20191498;91.74802094;84.20191498;90.10347748;84.244104;91.72481232;85.89515991;90.1253521;84.2362587;91.73241196;85.90848255
89.96747589;84.45463562;91.6539917;85.97286224;90.06155014;84.26607895;91.75032043;85.87907028;90.07337189;84.29071808;91.749646;84.29071808;90.09236145;84.24566879;91.75126266;85.89990692;90.11512985;84.2469099;91.72107754;85.91263695
90.19535828;84.08973694;91.65039825;85.91643524;90.10726929;84.2592659;91.7436676;85.91828537;90.10985413;84.22904358;91.76344757;84.22904358;90.10996933;84.24182816;91.73500595;85.89446182;90.12588577;84.23401108;91.73313656;85.90458069
90.0043869;84.48274994;91.66160583;85.94127655;90.08761597;84.22859955;91.77827454;85.85780334;90.08655701;84.25805511;91.74109039;84.25805511;90.09693756;84.243293;91.72929688;85.89988861;90.12068462;84.23932095;91.7216629;85.91203957
90.21817017;84.12263489;91.71749115;85.9180603;90.09341049;84.23960495;91.70761871;85.9125061;90.11973114;84.20860748;91.71049805;84.20860748;90.09773941;84.22294083;91.72510071;85.87360764;90.1315115;84.23479939;91.71069374;85.90698032
90.00179291;84.44985199;91.61042023;86.01983643;90.05833054;84.30934525;91.71477127;85.88471222;90.09929199;84.23010864;91.71280823;84.23010864;90.07895813;84.24618835;91.74371033;85.90127716;90.132831;84.23384686;91.71793041;85.92235069
90.14260101;84.15071106;91.73288727;85.9131546;90.1247406;84.21544266;91.72544861;85.91177368;90.1137146;84.22725067;91.72973022;84.22725067;90.10549316;84.23566666;91.73142014;85.90540543;90.14084301;84.23125973;91.71375198;85.9115694
90.0618515;84.26610565;91.67897034;85.9462738;90.11460114;84.2557373;91.6900177;85.91201019;90.09264069;84.22214508;91.76243134;84.22214508;90.09134674;84.2635437;91.71867371;85.91924744;90.13215942;84.23119125;91.71253738;85.91941929
90.17430115;84.17842865;91.70710754;85.91014099;90.12179565;84.23358917;91.7166214;85.89133835;90.09265442;84.27620544;91.74061737;84.27620544;90.06626816;84.25135498;91.74744263;85.89512482;90.13140106;84.23228645;91.72132721;85.91248589
90.01092529;84.27926636;91.66664124;86.04743195;90.11669922;84.24553299;91.73305511;85.87058258;90.12057037;84.22372131;91.75079803;84.22372131;90.06585083;84.24392776;91.75279312;85.90327988;90.13054562;84.22818108;91.71366882;85.91374893
90.1844635;84.23049927;91.68830109;85.89303589;90.12337875;84.21154785;91.72723389;85.89125061;90.11965332;84.2190979;91.74260101;84.2190979;90.11322708;84.21934891;91.73772125;85.90247345;90.12841759;84.23113594;91.72897701;85.90781708
90.06898499;84.25068665;91.60939789;86.02333069;90.09192657;84.23624039;91.70179367;85.86909103;90.14107971;84.22982178;91.7178009;84.22982178;90.09288101;84.24123154;91.72804642;85.8984581;90.13338661;84.23634682;91.71680374;85.91701069
90.19622803;84.18775177;91.75869751;85.89188385;90.09859848;84.23617935;91.74612808;85.89089203;90.11380005;84.21248779;91.74495697;84.21248779;90.08881302;84.24414749;91.74607544;85.86985016;90.13197384;84.23364525;91.71516018;85.9072176
90.13195801;84.27450562;91.69724274;86.04231262;90.07601929;84.24501038;91.70738983;85.90205002;90.11965332;84.2413269;91.70854492;84.2413269;90.06003036;84.27074966;91.74042435;85.90349045;90.12710266;84.23809242;91.71902809;85.9162075
90.20941925;84.22426605;91.65740204;85.90717316;90.11088562;84.20362473;91.7491684;85.88550949;90.0880249;84.25538635;91.74702454;84.25538635;90.0801239;84.24747238;91.75758591;85.87843399;90.13978519;84.22694378;91.71525307;85.92072105
90.07540131;84.26435089;91.6618576;86.06184387;90.07852554;84.20774841;91.74193573;85.88951492;90.12997437;84.24101868;91.73499908;84.24101868;90.08867264;84.2508049;91.74790115;85.89693222;90.12673988;84.23939877;91.71649361;85.9163353
90.19793701;84.19116974;91.63306427;85.87950897;90.1300087;84.22341537;91.73652267;85.88793945;90.1093338;84.20134735;91.73682709;84.20134735;90.10686798;84.21426239;91.74343872;85.90124435;90.13589649;84.23072128;91.70981884;85.91537819
90.03460693;84.30195618;91.66978455;86.05993652;90.08555603;84.2361145;91.71039581;85.87136459;90.07175446;84.2689743;91.73694305;84.2689743;90.09868774;84.25569458;91.72340698;85.9137886;90.13240623;84.23094463;91.72050915;85.91366386
90.16661072;84.19026947;91.6378479;85.84169006;90.08469391;84.280159;91.73493576;85.89760971;90.13223114;84.22154846;91.74011841;84.22154846;90.09459381;84.24635162;91.72184525;85.89066696;90.13782597;84.23237362;91.72289352;85.90987854
90.02285767;84.27167511;91.76603699;86.00429535;90.05872726;84.31604004;91.75642014;85.89472961;90.1009964;84.23207397;91.72121887;84.23207397;90.08721466;84.24119797;91.76093826;85.90593643;90.13881378;84.22986698;91.71354008;85.91110191
90.19639587;84.15828705;91.63135529;85.80145264;90.11558533;84.23264313;91.76145554;85.91900253;90.12873383;84.19499054;91.70499115;84.19499054;90.09340668;84.2316658;91.73289185;85.90775833;90.128582;84.22847424;91.72060471;85.9144701
90.04978943;84.25448608;91.70858002;86.1084137;90.14289093;84.25424576;91.73405457;85.93444443;90.09089813;84.24552917;91.74328308;84.24552917;90.08646469;84.26181793;91.73674393;85.91043472;90.12541122;84.23438606;91.73362064;85.90943813
90.22042847;84.18713379;91.69598389;85.80670929;90.10889816;84.23355484;91.79779434;85.8858757;90.1146225;84.25471039;91.73114014;84.25471039;90.08686829;84.24686127;91.72644043;85.91185913;90.1197155;84.23795853;91.72717152;85.90718918
90.00973511;84.2183609;91.71083069;86.11433411;90.13404846;84.27046585;91.71200943;85.91259766;90.12991943;84.2007019;91.73850708;84.2007019;90.10794449;84.23443298;91.74178391;85.89489594;90.12295361;84.23015079;91.73221226;85.90399761
90.19841003;84.19086456;91.63521576;85.86196136;90.10002136;84.22906876;91.70532227;85.93401718;90.06888123;84.28703003;91.72336731;84.28703003;90.10701065;84.23659668;91.71961441;85.92061081;90.12615643;84.23053055;91.72786636;85.91159706
90.00289154;84.33209229;91.67935181;85.98433685;90.08610153;84.24038315;91.76408005;85.86880493;90.12229614;84.22616425;91.75452423;84.22616425;90.09571304;84.25375519;91.75001755;85.89106827;90.1316124;84.23617496;91.71569195;85.90155735
90.19998932;84.20959473;91.61011505;85.91830444;90.12106705;84.24778748;91.71071625;85.89332199;90.12012482;84.23419495;91.74220581;84.23419495;90.0654747;84.23598251;91.75384369;85.88418503;90.12480145;84.24268456;91.72562695;85.91307316
90.07241058;84.25675964;91.73690033;85.93663025;90.08462524;84.21466446;91.73757553;85.89611816;90.10779877;84.2120575;91.72809601;84.2120575;90.074366;84.22848206;91.77686539;85.89595871;90.11425076;84.23466301;91.72847614;85.90684299
90.14052582;84.22750854;91.69315338;85.92388916;90.07901382;84.23749161;91.70386505;85.91129303;90.09735107;84.20665436;91.74092712;84.20665436;90.09966507;84.22480927;91.71339645;85.91206436;90.12035179;84.23787861;91.73462639;85.89845009
90.11308289;84.25302124;91.71022034;85.94233704;90.08749008;84.25045776;91.73857498;85.91492081;90.12673798;84.23910522;91.72915497;84.23910522;90.09356155;84.23418274;91.74260635;85.88560333;90.13200226;84.22535152;91.71449184;85.91968269
90.14520264;84.27440643;91.70786285;85.93909454;90.05819702;84.30679703;91.76971054;85.86085892;90.11456604;84.23271179;91.75053253;84.23271179;90.08195953;84.24565582;91.76119003;85.8870285;90.14227314;84.22234077;91.71317501;85.91380081
90.0721817;84.18727875;91.70037842;85.9322052;90.07315826;84.26726151;91.75751495;85.89919662;90.10464935;84.25354919;91.75332642;84.25354919;90.07632294;84.22535629;91.75940628;85.88021393;90.13739433;84.23224487;91.70258236;85.91820164
90.1150589;84.26885223;91.65778351;85.92475128;90.1124649;84.23690414;91.73368454;85.8777771;90.10102844;84.24641113;91.75641327;84.24641113;90.07863083;84.2411171;91.71343765;85.90193329;90.15495434;84.23147011;91.71420097;85.9215765
90.06351471;84.22092438;91.68199158;85.96968842;90.13193893;84.23282242;91.73270416;85.87917328;90.12695465;84.24845734;91.74203033;84.24845734;90.07723846;84.2574295;91.7549469;85.87497711;90.14216061;84.22748432;91.70719395;85.91850929
90.18267059;84.29706573;91.61143494;85.91622162;90.05379105;84.24536896;91.75072098;85.88471222;90.14243317;84.2195282;91.71563263;84.2195282;90.09945297;84.24874496;91.72148972;85.9050499;90.13855534;84.22863712;91.71349392;85.90824108
90.07740021;84.1479187;91.67220306;85.92401886;90.11031723;84.26136398;91.75218582;85.88883972;90.0864212;84.2333725;91.73491058;84.2333725;90.0917923;84.22315369;91.73760681;85.90338287;90.11842327;84.23716164;91.71383591;85.91363239
90.1178894;84.31347656;91.62892914;85.93388367;90.09662247;84.26519775;91.79496384;85.86214828;90.14581451;84.23592072;91.70930786;84.23592072;90.10407715;84.23879318;91.72309036;85.90665283;90.13100605;84.22561493;91.72002487;85.90445766
90.16175079;84.1513443;91.76141357;85.8857193;90.04316711;84.25715637;91.73138046;85.91074753;90.09464264;84.26053925;91.78023224;84.26053925;90.0894371;84.23912201;91.73659821;85.87507553;90.12547684;84.23445244;91.71992149;85.91405087
90.09420776;84.36486816;91.65824127;85.95469666;90.0381012;84.24305725;91.7542038;85.89701843;90.112854;84.25270538;91.73752899;84.25270538;90.07521439;84.25310135;91.74192581;85.88046265;90.14162312;84.23241043;91.70757771;85.91304455
90.13812256;84.0983963;91.76750946;85.87898254;90.03554535;84.22123718;91.8310585;85.92002106;90.10210114;84.20778961;91.75781708;84.20778961;90.11070862;84.22046738;91.73375778;85.90300827;90.1334837;84.23830204;91.72127247;85.91318321
90.03824615;84.42221069;91.65071869;85.97999573;90.09875107;84.25702286;91.75979996;85.89276886;90.09197845;84.27824707;91.72758331;84.27824707;90.08644714;84.23459396;91.73755646;85.90547943;90.13553085;84.23238888;91.71159325;85.91938038
90.18056488;84.07553101;91.72519684;85.9082489;90.04387665;84.2314949;91.74713516;85.90114212;90.14642792;84.21482086;91.76140594;84.21482086;90.08358307;84.24842987;91.73790054;85.90761871;90.13000984;84.23736458;91.71287956;85.91922359
89.99674988;84.40123749;91.66539001;85.96162415;90.08477783;84.24711227;91.76666641;85.87176895;90.10808868;84.21996002;91.73115997;84.21996002;90.09740829;84.25575562;91.71832886;85.91326447;90.14875584;84.23205299;91.71525345;85.91750965
90.17767334;84.09321594;91.76016998;85.89684296;90.08594513;84.24484253;91.75399399;85.92166901;90.13666077;84.2235733;91.72369537;84.2235733;90.10115585;84.23486938;91.75016861;85.9178894;90.1439352;84.23742809;91.70142326;85.91966133
89.99545288;84.38845825;91.64267731;86.0166626;90.06019974;84.24571991;91.71345901;85.90771103;90.09378357;84.25352325;91.74854279;84.25352325;90.08650818;84.24291077;91.71030273;85.90062866;90.13937168;84.23086243;91.70918674;85.9211195
90.2194519;84.14606476;91.63934326;85.92437744;90.05083466;84.24348831;91.7445755;85.8815155;90.11604309;84.24629211;91.72381134;84.24629211;90.12320938;84.23148117;91.73739548;85.89853363;90.14656525;84.23119984;91.71266384;85.92027855
90.08036041;84.29623413;91.65265656;85.96347046;90.09187698;84.21512604;91.78428268;85.91385651;90.11360626;84.21502533;91.71539612;84.21502533;90.10284882;84.25032196;91.73175583;85.90708389;90.14340782;84.23453693;91.71001911;85.91619759
90.2032547;84.21024323;91.70979309;85.86037445;90.04499435;84.23834229;91.71895218;85.89872742;90.07687988;84.26679382;91.73138123;84.26679382;90.10230179;84.22689133;91.72100372;85.90330353;90.14321766;84.23456841;91.71633129;85.9270071
90.03482056;84.27749634;91.63559723;85.98776245;90.08927917;84.26277542;91.74053955;85.8716774;90.12220612;84.21627197;91.73289642;84.21627197;90.09452515;84.25419846;91.71128082;85.93547974;90.14423428;84.23281479;91.70947399;85.92697983
90.16832733;84.13974762;91.71266937;85.90673828;90.10224533;84.26786041;91.74672699;85.868927;90.12183533;84.21558228;91.72935486;84.21558228;90.07781601;84.24091263;91.74184647;85.89250565;90.13679924;84.22636909;91.70891304;85.92472973
90.06227112;84.25522614;91.67133331;85.99923706;90.06672287;84.25974655;91.77108002;85.89401245;90.15798798;84.19048157;91.69556427;84.19048157;90.07101364;84.2491806;91.7475563;85.89235687;90.12105427;84.23346062;91.7256752;85.90355854
90.27292633;84.21752167;91.68087006;85.88672638;90.05900574;84.27402115;91.76434708;85.86685562;90.11375732;84.2197403;91.73671417;84.2197403;90.08446274;84.2419899;91.73110962;85.87947617;90.13457012;84.22806053;91.7104948;85.91380711
90.08675385;84.27980042;91.6353302;85.97614288;90.0712204;84.23780441;91.75247955;85.86695099;90.1109726;84.2436615;91.68966827;84.2436615;90.09133453;84.2372261;91.74776382;85.9033844;90.13821602;84.2296814;91.70448132;85.92348309
90.24236298;84.20166779;91.76486206;85.85665131;90.08541489;84.27376556;91.75048447;85.86103058;90.0812851;84.24963837;91.75937805;84.24963837;90.09640121;84.22237396;91.73676224;85.92029724;90.14828091;84.23283024;91.71152287;85.91582813
90.05634308;84.27931976;91.67928314;86.01752472;90.09869003;84.259758;91.72543716;85.89507675;90.11203918;84.24142761;91.71465759;84.24142761;90.08144531;84.2480835;91.74419327;85.90635376;90.13970604;84.23370609;91.70972443;85.91877823
90.20782471;84.18793488;91.6179657;85.87096405;90.08020401;84.21712875;91.75278854;85.86880493;90.09898071;84.22867889;91.73347473;84.22867889;90.07643738;84.24854889;91.72353134;85.89082718;90.13819084;84.23844872;91.70890999;85.91863232
90.06716156;84.26743317;91.72561646;86.05508423;90.07995987;84.24817276;91.73374939;85.87828445;90.08457947;84.2485672;91.72810822;84.2485672;90.09844894;84.2318222;91.73335419;85.91312637;90.14140625;84.22718563;91.70770111;85.91908836
90.14022064;84.222435;91.60725403;85.86161041;90.02113724;84.31191635;91.76200104;85.90826035;90.13982391;84.21387329;91.72702789;84.21387329;90.11600189;84.23293304;91.7091774;85.90892029;90.1418457;84.22403545;91.71269608;85.91384792
90.06459045;84.19978333;91.69551849;86.08905029;90.05369568;84.25802994;91.76331329;85.9038353;90.09552307;84.21860352;91.71545868;84.21860352;90.1178009;84.23983536;91.70771408;85.9082756;90.13824234;84.23002777;91.72161808;85.91406841
90.17038727;84.20103455;91.68850708;85.84549713;90.05423355;84.26951599;91.75733185;85.89995956;90.13530121;84.23285675;91.68834839;84.23285675;90.10362396;84.25158768;91.73761139;85.91606598;90.14719315;84.2259573;91.71307831;85.91782169
90.07450104;84.28785706;91.70593262;86.08200836;90.0664444;84.24008179;91.73374176;85.95891953;90.08531342;84.25891418;91.76091461;84.25891418;90.10099411;84.23955078;91.71929321;85.90938721;90.1417738;84.22845459;91.71146774;85.91903992
90.147995;84.18985748;91.65775299;85.82684326;90.09573746;84.24189758;91.76485825;85.89934921;90.10594025;84.26584167;91.73868408;84.26584167;90.09945068;84.24386597;91.70878448;85.91961212;90.13318806;84.24107952;91.71329021;85.91502647
90.02484131;84.24931335;91.60764313;86.09310913;90.09312439;84.22132874;91.74032974;85.91881561;90.07583618;84.25390015;91.7271225;84.25390015;90.07819748;84.2626091;91.72618484;85.90095596;90.14908695;84.22651882;91.71254196;85.92228928
90.17758179;84.23191833;91.66325378;85.87229919;90.12678146;84.24185944;91.72648621;85.87260056;90.11456909;84.21291656;91.68095245;84.21291656;90.08592758;84.23707047;91.70860214;85.91098022;90.13068714;84.22910881;91.71056061;85.91156368
90.06713104;84.2536087;91.61950684;86.02957153;90.108284;84.20098495;91.72131729;85.88093567;90.09803467;84.23698578;91.75190582;84.23698578;90.1407402;84.21571884;91.72486267;85.92411346;90.14572163;84.22526684;91.71899395;85.91136341
90.1661377;84.20150757;91.57975769;85.942276;90.129879;84.20080185;91.71937561;85.91112518;90.11124725;84.2673996;91.72670746;84.2673996;90.12621994;84.23385086;91.70383759;85.91267853;90.14348946;84.22514;91.70378284;85.91233101
90.05525208;84.2585907;91.72718048;85.9278183;90.1223526;84.24469757;91.66509628;85.92019272;90.12104797;84.22194366;91.74367676;84.22194366;90.12660828;84.20904541;91.69054184;85.91450195;90.14552479;84.23080997;91.71595898;85.92078209
90.11694336;84.27165985;91.68678284;85.90499878;90.11061096;84.24487686;91.73503113;85.95047379;90.07969666;84.28601379;91.72444458;84.28601379;90.10557709;84.25910568;91.74076767;85.9169487;90.1327734;84.22601604;91.7047327;85.91293125
90.06895447;84.2687912;91.7032547;85.91725922;90.07775497;84.24779129;91.76386642;85.90195465;90.11595306;84.22167511;91.75596466;84.22167511;90.12055359;84.2334877;91.72120743;85.91400299;90.14172554;84.2236681;91.71763;85.92056389
90.09898376;84.30757904;91.70359039;85.92745972;90.08251572;84.26703644;91.74338913;85.90011978;90.08805237;84.22697906;91.71878967;84.22697906;90.10018387;84.24994965;91.70601425;85.91510544;90.15190392;84.22945442;91.71323986;85.90315933
90.06432343;84.24180603;91.68476105;85.90182495;90.0946846;84.2641449;91.74729538;85.92120743;90.11947479;84.21716003;91.69922791;84.21716003;90.10949402;84.25170593;91.71899109;85.90733871;90.14821777;84.22833672;91.71477394;85.91760998
90.1459198;84.29903412;91.64718628;85.95245361;90.06032562;84.2657814;91.71002197;85.87374878;90.06428375;84.25340576;91.71066132;84.25340576;90.11131592;84.23573303;91.72865448;85.91591187;90.14926624;84.22500477;91.71631355;85.90965748
90.05464172;84.24139404;91.74127197;85.90520477;90.09399414;84.25499344;91.71965027;85.90797806;90.10808868;84.27398834;91.72462158;84.27398834;90.14310608;84.2097496;91.70060577;85.91329269;90.14668102;84.22445602;91.71610088;85.91303864
90.14266968;84.25600433;91.67697906;85.91212463;90.07690048;84.24904633;91.68588257;85.90679169;90.11487732;84.20001068;91.7177887;84.20001068;90.11536026;84.22641449;91.69606247;85.92472839;90.14536991;84.23171005;91.71811314;85.90869007
90.12270355;84.18086243;91.7041626;85.93301392;90.07671356;84.23550415;91.74404144;85.90803146;90.10153961;84.24461975;91.73569183;84.24461975;90.11879959;84.23720551;91.70047684;85.89596024;90.14087944;84.22740097;91.71765518;85.91126709
90.12046051;84.33999634;91.62663269;85.90662384;90.07054901;84.22860718;91.73854065;85.86713409;90.10565491;84.22625275;91.76248322;84.22625275;90.09558945;84.25613327;91.72981415;85.90062332;90.14168587;84.22818069;91.72215672;85.91588707
